2026-06-07 21:39:13 | WARNING | ALERT: response_time=432.91 exceeds max threshold=300.00
2026-06-07 21:39:32 | WARNING | ALERT: response_time=545.69 exceeds max threshold=300.00
2026-06-07 21:39:47 | WARNING | ALERT: response_time=308.03 exceeds max threshold=300.00
2026-06-07 21:39:54 | WARNING | ALERT: response_time=553.53 exceeds max threshold=300.00
2026-06-07 21:39:56 | WARNING | ALERT: response_time=363.48 exceeds max threshold=300.00
2026-06-07 21:40:14 | WARNING | ALERT: response_time=505.86 exceeds max threshold=300.00
2026-06-07 21:40:23 | WARNING | ALERT: response_time=554.26 exceeds max threshold=300.00
2026-06-07 21:41:15 | WARNING | ALERT: cpu_usage=84.70 exceeds max threshold=80.00
2026-06-07 21:41:16 | WARNING | ALERT: response_time=501.04 exceeds max threshold=300.00
2026-06-07 21:41:56 | WARNING | ALERT: response_time=515.23 exceeds max threshold=300.00
2026-06-07 21:42:21 | WARNING | ALERT: response_time=359.34 exceeds max threshold=300.00
2026-06-07 21:42:40 | WARNING | ALERT: response_time=492.54 exceeds max threshold=300.00
2026-06-07 21:42:43 | WARNING | ALERT: response_time=332.75 exceeds max threshold=300.00
2026-06-07 21:43:10 | WARNING | ALERT: response_time=516.32 exceeds max threshold=300.00
2026-06-07 21:43:15 | WARNING | ALERT: response_time=332.99 exceeds max threshold=300.00
2026-06-07 21:43:19 | WARNING | ALERT: response_time=497.54 exceeds max threshold=300.00
2026-06-07 21:43:56 | WARNING | ALERT: response_time=515.20 exceeds max threshold=300.00
2026-06-07 21:44:05 | WARNING | ALERT: response_time=450.61 exceeds max threshold=300.00
2026-06-07 21:44:21 | WARNING | ALERT: response_time=507.92 exceeds max threshold=300.00
2026-06-07 21:44:28 | WARNING | ALERT: response_time=516.17 exceeds max threshold=300.00
2026-06-07 21:45:17 | WARNING | ALERT: response_time=488.22 exceeds max threshold=300.00
2026-06-07 21:45:28 | WARNING | ALERT: cpu_usage=88.10 exceeds max threshold=80.00
2026-06-07 21:46:03 | WARNING | ALERT: response_time=541.48 exceeds max threshold=300.00
2026-06-07 21:46:13 | WARNING | ALERT: response_time=403.20 exceeds max threshold=300.00
2026-06-07 21:46:15 | WARNING | ALERT: response_time=437.28 exceeds max threshold=300.00
2026-06-07 21:46:24 | WARNING | ALERT: response_time=475.56 exceeds max threshold=300.00
2026-06-07 21:46:36 | WARNING | ALERT: response_time=380.66 exceeds max threshold=300.00
2026-06-07 21:46:50 | WARNING | ALERT: response_time=386.29 exceeds max threshold=300.00
2026-06-07 21:46:51 | WARNING | ALERT: cpu_usage=88.30 exceeds max threshold=80.00
2026-06-07 21:47:26 | WARNING | ALERT: response_time=321.97 exceeds max threshold=300.00
2026-06-07 21:47:32 | WARNING | ALERT: cpu_usage=83.60 exceeds max threshold=80.00
2026-06-07 21:47:43 | WARNING | ALERT: cpu_usage=82.50 exceeds max threshold=80.00
2026-06-07 21:47:45 | WARNING | ALERT: response_time=585.16 exceeds max threshold=300.00
2026-06-07 21:47:48 | WARNING | ALERT: memory_usage=95.20 exceeds max threshold=95.00
2026-06-07 21:47:49 | WARNING | ALERT: memory_usage=95.30 exceeds max threshold=95.00
2026-06-07 21:47:50 | WARNING | ALERT: memory_usage=95.30 exceeds max threshold=95.00
2026-06-07 21:48:05 | WARNING | ALERT: response_time=483.79 exceeds max threshold=300.00
2026-06-07 21:48:28 | WARNING | ALERT: response_time=433.47 exceeds max threshold=300.00
2026-06-07 21:48:31 | WARNING | ALERT: response_time=312.82 exceeds max threshold=300.00
2026-06-07 21:48:32 | WARNING | ALERT: response_time=497.73 exceeds max threshold=300.00
2026-06-07 21:48:39 | WARNING | ALERT: cpu_usage=84.80 exceeds max threshold=80.00
2026-06-07 21:48:50 | WARNING | ALERT: response_time=340.69 exceeds max threshold=300.00
2026-06-07 21:48:53 | WARNING | ALERT: response_time=328.15 exceeds max threshold=300.00
2026-06-07 21:49:25 | WARNING | ALERT: response_time=512.69 exceeds max threshold=300.00
2026-06-07 21:49:30 | WARNING | ALERT: response_time=346.49 exceeds max threshold=300.00
2026-06-07 21:49:49 | WARNING | ALERT: cpu_usage=81.70 exceeds max threshold=80.00
2026-06-07 21:49:54 | WARNING | ALERT: cpu_usage=96.60 exceeds max threshold=80.00
2026-06-07 21:50:06 | WARNING | ALERT: response_time=501.78 exceeds max threshold=300.00
2026-06-07 21:50:09 | WARNING | ALERT: cpu_usage=80.40 exceeds max threshold=80.00
2026-06-07 21:50:14 | WARNING | ALERT: response_time=355.64 exceeds max threshold=300.00
2026-06-07 21:51:08 | WARNING | ALERT: response_time=389.62 exceeds max threshold=300.00
